order_id,customer_id,order_date,category,product,quantity,unit_price,discount_pct,total_amount,status
O002714,C0584,2022-10-11,Sports,Skipping Rope,1,9.99,0,9.99,Delivered
O002715,C0584,2023-10-22,Home & Garden,Plant Pot,4,14.99,5,56.96,Delivered
O002716,C0584,2023-04-12,Clothing,T-Shirt,3,19.99,0,59.97,Delivered
O002717,C0584,2022-11-26,Toys,Stuffed Animal,4,19.99,0,79.96,Delivered
O002718,C0584,2023-01-28,Electronics,USB Hub,1,29.99,0,29.99,Delivered
O002719,C0584,2022-09-24,Home & Garden,Lamp,4,69.99,15,237.97,Delivered
O002720,C0584,2023-10-23,Books,Travel Guide,1,16.99,20,13.59,Delivered
O002721,C0584,2023-01-02,Food & Drink,Olive Oil,3,16.99,0,50.97,Delivered
O002722,C0585,2023-06-09,Home & Garden,Cushion,2,34.99,15,59.48,Delivered
O002723,C0585,2023-11-06,Clothing,Jacket,2,89.99,0,179.98,Delivered
O002724,C0585,2023-01-01,Books,Python Cookbook,4,34.99,5,132.96,Delivered
O002725,C0585,2023-05-10,Food & Drink,Protein Bar,1,2.99,15,2.54,Delivered
O002726,C0585,2023-05-18,Toys,Stuffed Animal,4,19.99,10,71.96,Delivered
O002727,C0585,2023-08-26,Books,Novel,5,12.99,0,64.95,Delivered
O002728,C0585,2023-10-11,Clothing,T-Shirt,3,19.99,0,59.97,Delivered
O002729,C0585,2023-08-02,Clothing,Jacket,1,89.99,5,85.49,Delivered
O002730,C0586,2023-03-11,Food & Drink,Tea Collection,2,24.99,10,44.98,Delivered
O002731,C0586,2023-07-18,Beauty,Perfume,4,79.99,5,303.96,Delivered
O002732,C0586,2021-10-29,Beauty,Perfume,4,79.99,5,303.96,Delivered
O002733,C0586,2021-05-12,Toys,Stuffed Animal,3,19.99,0,59.97,Delivered
O002734,C0586,2023-11-17,Home & Garden,Lamp,5,69.99,20,279.96,Delivered
O002735,C0586,2021-08-21,Sports,Yoga Mat,1,39.99,0,39.99,Delivered
O002736,C0586,2021-04-03,Food & Drink,Tea Collection,4,24.99,0,99.96,Delivered
O002737,C0587,2021-06-06,Books,Python Cookbook,5,34.99,0,174.95,Delivered
O002738,C0588,2023-10-10,Electronics,Headphones,3,149.99,0,449.97,Delivered
O002739,C0588,2023-12-04,Toys,LEGO Set,4,49.99,15,169.97,Delivered
O002740,C0588,2023-10-05,Beauty,Lip Balm,4,8.99,5,34.16,Delivered
O002741,C0588,2023-12-08,Books,Python Cookbook,5,34.99,10,157.46,Delivered
O002742,C0588,2023-12-30,Home & Garden,Cushion,3,34.99,15,89.22,Delivered
O002743,C0588,2023-11-24,Sports,Water Bottle,4,19.99,5,75.96,Delivered
O002744,C0588,2023-10-19,Home & Garden,Cushion,4,34.99,5,132.96,Delivered
O002745,C0588,2023-12-22,Toys,Board Game,2,34.99,20,55.98,Delivered
O002746,C0589,2023-11-29,Home & Garden,Plant Pot,3,14.99,0,44.97,Delivered
O002747,C0589,2023-11-19,Home & Garden,Candle Set,4,24.99,10,89.96,Delivered
O002748,C0589,2023-12-09,Sports,Water Bottle,3,19.99,20,47.98,Delivered
O002749,C0589,2023-12-16,Books,Python Cookbook,1,34.99,0,34.99,Delivered
O002750,C0590,2022-10-13,Books,Python Cookbook,2,34.99,5,66.48,Delivered
O002751,C0590,2022-08-20,Sports,Dumbbells,3,59.99,0,179.97,Delivered
O002752,C0590,2022-11-06,Food & Drink,Coffee Beans,5,19.99,5,94.95,Delivered
O002753,C0590,2022-07-02,Home & Garden,Lamp,2,69.99,0,139.98,Delivered
O002754,C0590,2023-08-15,Books,Cookbook,2,24.99,0,49.98,Delivered
O002755,C0591,2023-01-16,Electronics,Mouse,2,39.99,0,79.98,Delivered
O002756,C0591,2023-10-03,Electronics,Headphones,2,149.99,20,239.98,Delivered
O002757,C0591,2022-10-08,Clothing,Jeans,4,59.99,20,191.97,Delivered
O002758,C0591,2023-11-30,Clothing,Sneakers,2,79.99,15,135.98,Delivered
O002759,C0591,2022-10-16,Beauty,Lip Balm,3,8.99,20,21.58,Delivered
O002760,C0591,2023-11-11,Home & Garden,Rug,1,129.99,10,116.99,Delivered
O002761,C0591,2023-08-19,Books,Novel,4,12.99,0,51.96,Delivered
O002762,C0591,2023-01-17,Home & Garden,Lamp,2,69.99,10,125.98,Delivered
O002763,C0591,2023-06-19,Food & Drink,Olive Oil,4,16.99,10,61.16,Delivered
O002764,C0591,2023-06-03,Electronics,USB Hub,2,29.99,20,47.98,Delivered
O002765,C0591,2023-12-20,Beauty,Serum,5,54.99,20,219.96,Delivered
O002766,C0592,2022-11-02,Home & Garden,Cushion,1,34.99,0,34.99,Delivered
O002767,C0592,2022-05-15,Toys,Art Kit,3,24.99,10,67.47,Delivered
O002768,C0592,2022-12-22,Sports,Yoga Mat,3,39.99,10,107.97,Delivered
O002769,C0592,2021-09-05,Books,Novel,4,12.99,10,46.76,Delivered
O002770,C0593,2023-09-23,Toys,Puzzle,1,19.99,20,15.99,Delivered
O002771,C0593,2023-09-26,Toys,Stuffed Animal,3,19.99,0,59.97,Returned
O002772,C0593,2023-12-12,Toys,Art Kit,3,24.99,15,63.72,Returned
O002773,C0594,2023-07-02,Sports,Resistance Band,1,14.99,0,14.99,Delivered
O002774,C0594,2023-07-19,Sports,Yoga Mat,5,39.99,10,179.96,Returned
O002775,C0594,2022-12-17,Books,Travel Guide,2,16.99,0,33.98,Delivered
O002776,C0595,2022-10-27,Toys,Board Game,5,34.99,0,174.95,Delivered
O002777,C0595,2023-07-25,Food & Drink,Olive Oil,4,16.99,0,67.96,Delivered
O002778,C0595,2023-07-17,Toys,Art Kit,5,24.99,10,112.45,Delivered
O002779,C0595,2023-07-21,Beauty,Perfume,1,79.99,0,79.99,Delivered
O002780,C0595,2022-11-09,Home & Garden,Lamp,1,69.99,0,69.99,Delivered
O002781,C0595,2023-06-26,Electronics,Laptop Stand,1,49.99,15,42.49,Delivered
O002782,C0595,2023-05-13,Books,Python Cookbook,5,34.99,0,174.95,Delivered
O002783,C0595,2023-04-04,Beauty,Serum,2,54.99,0,109.98,Delivered
O002784,C0595,2023-01-10,Home & Garden,Candle Set,1,24.99,0,24.99,Delivered
O002785,C0596,2023-03-30,Beauty,Serum,4,54.99,0,219.96,Delivered
O002786,C0597,2023-07-12,Beauty,Perfume,1,79.99,20,63.99,Delivered
O002787,C0598,2023-09-23,Sports,Dumbbells,3,59.99,5,170.97,Delivered
O002788,C0598,2023-06-13,Beauty,Shampoo,3,14.99,20,35.98,Delivered
O002789,C0598,2023-10-01,Electronics,Laptop Stand,5,49.99,5,237.45,Delivered
O002790,C0598,2022-12-23,Toys,Puzzle,4,19.99,0,79.96,Delivered
O002791,C0598,2023-08-07,Food & Drink,Olive Oil,4,16.99,0,67.96,Delivered
O002792,C0598,2022-08-01,Electronics,Mouse,1,39.99,5,37.99,Delivered
O002793,C0598,2023-07-09,Beauty,Face Cream,1,39.99,10,35.99,Delivered
O002794,C0598,2023-12-27,Toys,LEGO Set,2,49.99,0,99.98,Returned
O002795,C0598,2023-12-07,Home & Garden,Rug,1,129.99,20,103.99,Delivered
O002796,C0598,2023-12-09,Food & Drink,Nuts Mix,1,12.99,0,12.99,Delivered
O002797,C0598,2023-03-05,Food & Drink,Olive Oil,5,16.99,20,67.96,Delivered
O002798,C0599,2022-05-30,Beauty,Serum,5,54.99,0,274.95,Delivered
O002799,C0599,2022-10-29,Home & Garden,Rug,3,129.99,5,370.47,Delivered
O002800,C0599,2022-03-31,Food & Drink,Coffee Beans,2,19.99,10,35.98,Delivered
O002801,C0599,2023-03-16,Books,Travel Guide,2,16.99,0,33.98,Delivered
O002802,C0599,2023-06-18,Home & Garden,Rug,1,129.99,5,123.49,Delivered
O002803,C0599,2022-03-16,Home & Garden,Cushion,1,34.99,0,34.99,Delivered
O002804,C0599,2022-11-12,Sports,Dumbbells,4,59.99,5,227.96,Delivered
O002805,C0599,2023-10-21,Sports,Water Bottle,4,19.99,10,71.96,Delivered
O002806,C0599,2023-12-11,Clothing,Dress,1,49.99,0,49.99,Delivered
O002807,C0599,2023-03-30,Food & Drink,Tea Collection,1,24.99,15,21.24,Delivered
O002808,C0600,2023-03-27,Food & Drink,Tea Collection,2,24.99,20,39.98,Delivered
O002809,C0600,2022-12-30,Books,Novel,3,12.99,0,38.97,Delivered
O002810,C0600,2021-03-14,Home & Garden,Plant Pot,5,14.99,10,67.45,Delivered
O002811,C0600,2022-08-21,Clothing,Sneakers,3,79.99,15,203.97,Delivered
O002812,C0600,2023-10-01,Books,Python Cookbook,1,34.99,0,34.99,Delivered
O002813,C0600,2021-09-25,Beauty,Face Cream,5,39.99,20,159.96,Delivered
O002814,C0600,2023-04-20,Books,Travel Guide,2,16.99,10,30.58,Delivered
O002815,C0601,2023-03-16,Clothing,Dress,4,49.99,20,159.97,Delivered
O002816,C0602,2023-07-29,Beauty,Shampoo,3,14.99,10,40.47,Delivered
O002817,C0602,2023-09-11,Home & Garden,Rug,4,129.99,0,519.96,Delivered
O002818,C0602,2023-09-15,Clothing,Dress,2,49.99,5,94.98,Delivered
O002819,C0602,2023-12-27,Toys,Stuffed Animal,4,19.99,0,79.96,Delivered
O002820,C0603,2021-12-21,Food & Drink,Protein Bar,3,2.99,0,8.97,Delivered
O002821,C0603,2021-06-30,Sports,Yoga Mat,5,39.99,0,199.95,Delivered
O002822,C0604,2023-08-04,Toys,LEGO Set,4,49.99,5,189.96,Delivered
O002823,C0604,2023-12-19,Sports,Dumbbells,1,59.99,0,59.99,Delivered
O002824,C0605,2023-10-02,Toys,Stuffed Animal,2,19.99,0,39.98,Delivered
O002825,C0605,2023-12-15,Electronics,Headphones,5,149.99,15,637.46,Delivered
O002826,C0605,2022-08-14,Toys,Puzzle,5,19.99,0,99.95,Delivered
O002827,C0606,2023-01-17,Toys,Stuffed Animal,3,19.99,0,59.97,Delivered
O002828,C0606,2023-07-09,Sports,Resistance Band,4,14.99,0,59.96,Delivered
O002829,C0606,2023-08-31,Clothing,Jeans,3,59.99,15,152.97,Delivered
O002830,C0606,2023-10-19,Electronics,Mouse,4,39.99,0,159.96,Delivered
O002831,C0607,2022-09-21,Sports,Yoga Mat,1,39.99,0,39.99,Delivered
O002832,C0607,2022-11-04,Food & Drink,Tea Collection,5,24.99,0,124.95,Delivered
O002833,C0607,2023-03-03,Sports,Yoga Mat,4,39.99,10,143.96,Delivered
O002834,C0607,2023-03-30,Books,Cookbook,5,24.99,10,112.45,Delivered
O002835,C0607,2023-09-12,Home & Garden,Cushion,3,34.99,0,104.97,Delivered
O002836,C0607,2023-07-16,Electronics,Webcam,3,79.99,20,191.98,Delivered
O002837,C0607,2023-07-08,Food & Drink,Coffee Beans,3,19.99,0,59.97,Delivered
O002838,C0607,2023-05-03,Beauty,Face Cream,5,39.99,0,199.95,Delivered
O002839,C0608,2023-01-24,Beauty,Perfume,2,79.99,10,143.98,Delivered
O002840,C0608,2022-09-14,Home & Garden,Rug,1,129.99,0,129.99,Delivered
O002841,C0608,2023-01-14,Sports,Resistance Band,3,14.99,20,35.98,Delivered
O002842,C0608,2023-01-01,Sports,Yoga Mat,3,39.99,0,119.97,Delivered
O002843,C0609,2022-01-19,Sports,Dumbbells,4,59.99,0,239.96,Delivered
O002844,C0609,2022-09-24,Electronics,Headphones,2,149.99,5,284.98,Delivered
O002845,C0609,2022-01-01,Books,Python Cookbook,1,34.99,0,34.99,Delivered
O002846,C0609,2022-02-06,Toys,Stuffed Animal,3,19.99,20,47.98,Delivered
O002847,C0609,2022-02-18,Electronics,Webcam,2,79.99,0,159.98,Delivered
O002848,C0610,2022-10-30,Electronics,Mouse,1,39.99,5,37.99,Returned
O002849,C0610,2022-11-14,Food & Drink,Nuts Mix,4,12.99,0,51.96,Returned
O002850,C0610,2023-11-15,Clothing,Dress,3,49.99,15,127.47,Delivered
O002851,C0611,2023-01-07,Clothing,Jeans,1,59.99,0,59.99,Delivered
O002852,C0611,2023-07-20,Beauty,Serum,1,54.99,0,54.99,Delivered
O002853,C0611,2023-07-06,Sports,Water Bottle,3,19.99,10,53.97,Delivered
O002854,C0611,2023-03-12,Books,Novel,2,12.99,0,25.98,Delivered
O002855,C0611,2023-03-15,Books,Travel Guide,5,16.99,10,76.45,Delivered
O002856,C0612,2023-09-20,Books,Data Science Guide,4,44.99,5,170.96,Delivered
O002857,C0612,2023-11-10,Home & Garden,Lamp,3,69.99,15,178.47,Delivered
O002858,C0612,2023-10-16,Toys,Art Kit,1,24.99,15,21.24,Delivered
O002859,C0612,2023-10-10,Books,Novel,3,12.99,15,33.12,Delivered
O002860,C0613,2023-04-26,Books,Novel,4,12.99,20,41.57,Delivered
O002861,C0614,2022-11-21,Clothing,Dress,1,49.99,10,44.99,Delivered
O002862,C0614,2023-02-12,Electronics,Laptop Stand,2,49.99,20,79.98,Delivered
O002863,C0614,2022-10-12,Clothing,Jeans,2,59.99,20,95.98,Delivered
O002864,C0614,2023-02-10,Beauty,Shampoo,3,14.99,5,42.72,Delivered
O002865,C0614,2022-06-20,Toys,LEGO Set,4,49.99,0,199.96,Delivered
O002866,C0614,2022-06-03,Home & Garden,Plant Pot,3,14.99,5,42.72,Delivered
O002867,C0614,2023-08-25,Beauty,Perfume,5,79.99,0,399.95,Delivered
O002868,C0614,2022-07-02,Beauty,Perfume,5,79.99,20,319.96,Delivered
O002869,C0614,2022-01-17,Food & Drink,Nuts Mix,5,12.99,5,61.7,Delivered
O002870,C0614,2023-03-20,Food & Drink,Protein Bar,5,2.99,0,14.95,Delivered
O002871,C0614,2022-05-02,Clothing,Dress,1,49.99,0,49.99,Delivered
O002872,C0615,2022-04-26,Beauty,Serum,5,54.99,15,233.71,Delivered
O002873,C0615,2021-12-03,Clothing,Sneakers,4,79.99,20,255.97,Delivered
O002874,C0615,2021-09-22,Clothing,Sneakers,3,79.99,5,227.97,Delivered
O002875,C0615,2022-10-23,Food & Drink,Tea Collection,2,24.99,0,49.98,Returned
O002876,C0615,2021-12-15,Clothing,Dress,1,49.99,20,39.99,Returned
O002877,C0615,2023-05-08,Food & Drink,Nuts Mix,3,12.99,20,31.18,Delivered
O002878,C0615,2023-02-01,Sports,Skipping Rope,3,9.99,0,29.97,Delivered
O002879,C0615,2023-04-11,Home & Garden,Plant Pot,5,14.99,0,74.95,Delivered
O002880,C0615,2023-11-13,Clothing,Jeans,3,59.99,10,161.97,Delivered
O002881,C0615,2023-10-31,Home & Garden,Cushion,3,34.99,0,104.97,Delivered
O002882,C0615,2021-06-11,Sports,Dumbbells,2,59.99,10,107.98,Delivered
O002883,C0615,2023-06-08,Home & Garden,Rug,1,129.99,20,103.99,Delivered
O002884,C0616,2023-11-28,Electronics,Headphones,4,149.99,5,569.96,Returned
O002885,C0616,2023-08-22,Sports,Yoga Mat,3,39.99,0,119.97,Delivered
O002886,C0616,2023-07-02,Clothing,Jeans,2,59.99,0,119.98,Delivered
O002887,C0616,2023-07-29,Food & Drink,Olive Oil,4,16.99,10,61.16,Delivered
O002888,C0616,2023-12-11,Toys,Puzzle,3,19.99,0,59.97,Delivered
O002889,C0616,2023-08-04,Toys,Puzzle,3,19.99,0,59.97,Delivered
O002890,C0616,2022-03-21,Books,Novel,5,12.99,0,64.95,Delivered
O002891,C0616,2022-10-11,Home & Garden,Plant Pot,4,14.99,0,59.96,Delivered
O002892,C0617,2023-10-31,Home & Garden,Lamp,4,69.99,0,279.96,Delivered
O002893,C0617,2023-10-22,Home & Garden,Lamp,5,69.99,5,332.45,Delivered
O002894,C0617,2023-10-10,Food & Drink,Tea Collection,3,24.99,10,67.47,Delivered
O002895,C0618,2023-10-18,Clothing,T-Shirt,4,19.99,10,71.96,Delivered
O002896,C0619,2023-03-08,Clothing,Jeans,5,59.99,0,299.95,Delivered
O002897,C0619,2023-06-16,Toys,Puzzle,1,19.99,0,19.99,Delivered
O002898,C0619,2023-04-02,Toys,Puzzle,2,19.99,5,37.98,Delivered
O002899,C0619,2023-10-04,Clothing,Dress,1,49.99,20,39.99,Delivered
O002900,C0619,2022-11-10,Sports,Resistance Band,3,14.99,0,44.97,Delivered
O002901,C0619,2023-10-17,Beauty,Perfume,5,79.99,10,359.95,Delivered
O002902,C0620,2023-04-17,Books,Novel,1,12.99,15,11.04,Delivered
O002903,C0620,2021-11-18,Electronics,USB Hub,5,29.99,0,149.95,Delivered
O002904,C0620,2021-08-08,Sports,Dumbbells,1,59.99,0,59.99,Delivered
O002905,C0620,2021-10-03,Clothing,Jeans,4,59.99,0,239.96,Delivered
O002906,C0620,2023-03-03,Sports,Dumbbells,4,59.99,0,239.96,Delivered
O002907,C0621,2022-03-28,Food & Drink,Coffee Beans,5,19.99,20,79.96,Delivered
O002908,C0621,2023-04-02,Home & Garden,Plant Pot,5,14.99,0,74.95,Delivered
O002909,C0621,2021-08-26,Electronics,Headphones,4,149.99,10,539.96,Delivered
O002910,C0621,2022-10-24,Books,Python Cookbook,4,34.99,10,125.96,Delivered
O002911,C0622,2022-12-26,Home & Garden,Cushion,1,34.99,0,34.99,Delivered
O002912,C0622,2023-09-19,Food & Drink,Tea Collection,5,24.99,0,124.95,Delivered
O002913,C0622,2023-02-04,Food & Drink,Tea Collection,1,24.99,0,24.99,Delivered
O002914,C0622,2023-03-04,Books,Data Science Guide,2,44.99,0,89.98,Delivered
O002915,C0622,2022-12-02,Food & Drink,Nuts Mix,5,12.99,0,64.95,Returned
O002916,C0622,2022-12-17,Home & Garden,Cushion,4,34.99,15,118.97,Delivered
O002917,C0622,2023-05-16,Books,Travel Guide,3,16.99,20,40.78,Delivered
O002918,C0622,2023-05-31,Clothing,Dress,4,49.99,10,179.96,Delivered
O002919,C0623,2022-08-04,Sports,Water Bottle,3,19.99,10,53.97,Delivered
O002920,C0623,2022-06-22,Toys,Art Kit,1,24.99,0,24.99,Returned
O002921,C0623,2022-10-29,Books,Travel Guide,5,16.99,0,84.95,Delivered
O002922,C0623,2022-01-31,Electronics,USB Hub,2,29.99,0,59.98,Delivered
O002923,C0623,2023-08-25,Clothing,Jeans,1,59.99,5,56.99,Delivered
O002924,C0624,2021-05-16,Food & Drink,Olive Oil,3,16.99,5,48.42,Delivered
O002925,C0625,2023-09-16,Toys,Art Kit,3,24.99,0,74.97,Delivered
O002926,C0625,2023-12-08,Beauty,Face Cream,3,39.99,0,119.97,Delivered
O002927,C0625,2023-05-24,Sports,Dumbbells,3,59.99,10,161.97,Delivered
O002928,C0625,2023-08-27,Electronics,USB Hub,4,29.99,0,119.96,Delivered
O002929,C0625,2023-12-19,Food & Drink,Protein Bar,5,2.99,20,11.96,Delivered
O002930,C0625,2023-03-03,Beauty,Serum,2,54.99,5,104.48,Delivered
O002931,C0626,2023-12-12,Books,Cookbook,4,24.99,20,79.97,Delivered
O002932,C0626,2023-10-22,Clothing,Sneakers,1,79.99,15,67.99,Delivered
O002933,C0626,2023-11-07,Food & Drink,Olive Oil,1,16.99,15,14.44,Delivered
O002934,C0626,2023-11-24,Home & Garden,Cushion,1,34.99,0,34.99,Delivered
O002935,C0626,2023-11-15,Sports,Resistance Band,1,14.99,0,14.99,Delivered
O002936,C0626,2023-11-02,Beauty,Shampoo,5,14.99,20,59.96,Delivered
O002937,C0626,2023-11-28,Electronics,Webcam,1,79.99,20,63.99,Delivered
O002938,C0627,2022-07-01,Food & Drink,Coffee Beans,3,19.99,0,59.97,Delivered
O002939,C0627,2023-11-07,Home & Garden,Lamp,1,69.99,10,62.99,Delivered
O002940,C0628,2023-11-05,Beauty,Serum,1,54.99,15,46.74,Delivered
O002941,C0628,2023-08-18,Home & Garden,Rug,5,129.99,15,552.46,Delivered
O002942,C0628,2023-12-09,Sports,Resistance Band,5,14.99,0,74.95,Delivered
O002943,C0628,2022-06-28,Toys,Board Game,5,34.99,0,174.95,Delivered
O002944,C0628,2023-07-01,Home & Garden,Candle Set,5,24.99,0,124.95,Delivered
O002945,C0628,2021-03-28,Clothing,Jeans,3,59.99,0,179.97,Delivered
O002946,C0628,2021-10-20,Books,Python Cookbook,1,34.99,0,34.99,Delivered
O002947,C0629,2023-07-16,Beauty,Face Cream,2,39.99,20,63.98,Delivered
O002948,C0629,2022-09-01,Books,Cookbook,2,24.99,10,44.98,Delivered
O002949,C0629,2023-06-09,Electronics,Webcam,2,79.99,5,151.98,Delivered
O002950,C0629,2022-07-12,Home & Garden,Plant Pot,5,14.99,15,63.71,Delivered
O002951,C0629,2023-06-13,Home & Garden,Cushion,4,34.99,10,125.96,Delivered
O002952,C0629,2023-06-28,Electronics,USB Hub,2,29.99,0,59.98,Delivered
O002953,C0629,2022-12-09,Electronics,Webcam,4,79.99,20,255.97,Delivered
O002954,C0629,2023-07-28,Beauty,Lip Balm,4,8.99,0,35.96,Delivered
O002955,C0629,2023-03-18,Beauty,Lip Balm,5,8.99,10,40.46,Delivered
O002956,C0629,2023-09-03,Sports,Dumbbells,1,59.99,15,50.99,Delivered
O002957,C0629,2023-01-09,Beauty,Lip Balm,4,8.99,0,35.96,Delivered
O002958,C0630,2023-10-07,Home & Garden,Plant Pot,1,14.99,10,13.49,Delivered
O002959,C0630,2022-03-16,Sports,Water Bottle,4,19.99,0,79.96,Delivered
O002960,C0630,2023-06-12,Food & Drink,Tea Collection,1,24.99,0,24.99,Delivered
O002961,C0630,2021-07-16,Toys,Stuffed Animal,3,19.99,0,59.97,Delivered
O002962,C0630,2022-08-02,Books,Novel,2,12.99,20,20.78,Delivered
O002963,C0630,2023-03-13,Clothing,Sneakers,1,79.99,20,63.99,Delivered
O002964,C0630,2023-03-11,Home & Garden,Cushion,2,34.99,5,66.48,Delivered
O002965,C0631,2023-11-25,Clothing,Jeans,5,59.99,10,269.95,Delivered
O002966,C0631,2023-12-12,Books,Travel Guide,4,16.99,20,54.37,Delivered
O002967,C0631,2023-05-04,Food & Drink,Protein Bar,5,2.99,0,14.95,Delivered
O002968,C0632,2023-08-06,Books,Novel,5,12.99,5,61.7,Returned
O002969,C0633,2023-07-17,Sports,Dumbbells,4,59.99,5,227.96,Delivered
O002970,C0633,2021-09-10,Books,Data Science Guide,5,44.99,15,191.21,Delivered
O002971,C0633,2022-04-25,Books,Python Cookbook,5,34.99,10,157.46,Delivered
O002972,C0633,2023-12-01,Sports,Dumbbells,2,59.99,0,119.98,Delivered
O002973,C0633,2021-10-17,Sports,Dumbbells,3,59.99,10,161.97,Delivered
O002974,C0633,2022-09-18,Food & Drink,Coffee Beans,3,19.99,20,47.98,Delivered
O002975,C0634,2023-01-09,Toys,Stuffed Animal,5,19.99,15,84.96,Delivered
O002976,C0634,2023-12-28,Beauty,Face Cream,5,39.99,5,189.95,Delivered
O002977,C0634,2022-12-15,Clothing,Sneakers,1,79.99,15,67.99,Returned
O002978,C0634,2023-01-02,Food & Drink,Nuts Mix,2,12.99,15,22.08,Delivered
O002979,C0634,2023-10-08,Food & Drink,Tea Collection,3,24.99,5,71.22,Delivered
O002980,C0634,2023-07-26,Food & Drink,Coffee Beans,4,19.99,10,71.96,Delivered
O002981,C0635,2022-03-13,Books,Travel Guide,2,16.99,0,33.98,Delivered
O002982,C0636,2023-10-16,Books,Cookbook,3,24.99,0,74.97,Delivered
O002983,C0636,2023-12-11,Food & Drink,Protein Bar,3,2.99,20,7.18,Delivered
O002984,C0636,2023-12-10,Books,Data Science Guide,4,44.99,10,161.96,Delivered
O002985,C0636,2023-11-23,Sports,Water Bottle,2,19.99,15,33.98,Delivered
O002986,C0637,2023-09-11,Clothing,Dress,4,49.99,5,189.96,Delivered
O002987,C0637,2023-03-15,Electronics,Webcam,1,79.99,0,79.99,Delivered
O002988,C0637,2022-12-15,Clothing,T-Shirt,3,19.99,0,59.97,Delivered
O002989,C0637,2023-11-09,Food & Drink,Olive Oil,5,16.99,10,76.45,Delivered
O002990,C0637,2023-10-03,Clothing,Jacket,5,89.99,0,449.95,Delivered
O002991,C0637,2023-04-18,Sports,Water Bottle,1,19.99,0,19.99,Delivered
O002992,C0638,2022-12-06,Books,Cookbook,5,24.99,0,124.95,Delivered
O002993,C0639,2023-10-29,Beauty,Perfume,3,79.99,5,227.97,Delivered
O002994,C0639,2023-01-13,Toys,LEGO Set,5,49.99,15,212.46,Delivered
O002995,C0639,2023-11-18,Home & Garden,Candle Set,1,24.99,0,24.99,Delivered
O002996,C0639,2023-03-24,Electronics,USB Hub,5,29.99,20,119.96,Delivered
O002997,C0639,2023-07-22,Books,Cookbook,4,24.99,0,99.96,Delivered
O002998,C0639,2023-04-15,Books,Cookbook,4,24.99,10,89.96,Delivered
O002999,C0639,2023-08-15,Electronics,Webcam,4,79.99,0,319.96,Delivered
O003000,C0639,2023-10-06,Beauty,Face Cream,3,39.99,0,119.97,Delivered
O003001,C0639,2023-06-07,Electronics,Mouse,1,39.99,5,37.99,Delivered
O003002,C0639,2023-06-21,Toys,LEGO Set,1,49.99,20,39.99,Delivered
O003003,C0640,2022-09-19,Toys,LEGO Set,1,49.99,5,47.49,Delivered
O003004,C0640,2022-09-29,Books,Novel,2,12.99,0,25.98,Delivered
O003005,C0640,2023-07-11,Books,Python Cookbook,2,34.99,5,66.48,Delivered
O003006,C0640,2023-01-14,Sports,Dumbbells,4,59.99,10,215.96,Delivered
O003007,C0640,2022-07-12,Food & Drink,Coffee Beans,2,19.99,15,33.98,Delivered
O003008,C0640,2022-02-13,Clothing,T-Shirt,1,19.99,10,17.99,Delivered
O003009,C0641,2023-07-24,Electronics,Webcam,5,79.99,10,359.95,Delivered
O003010,C0641,2023-07-27,Books,Python Cookbook,3,34.99,15,89.22,Delivered
O003011,C0641,2023-03-27,Home & Garden,Lamp,3,69.99,0,209.97,Delivered
O003012,C0641,2023-05-18,Books,Novel,4,12.99,10,46.76,Delivered
O003013,C0641,2022-10-17,Electronics,Mouse,2,39.99,0,79.98,Delivered
O003014,C0642,2023-06-23,Clothing,T-Shirt,3,19.99,10,53.97,Delivered
O003015,C0643,2023-07-02,Electronics,Mouse,1,39.99,0,39.99,Delivered
O003016,C0643,2023-07-12,Clothing,T-Shirt,4,19.99,0,79.96,Delivered
O003017,C0643,2023-08-16,Electronics,USB Hub,3,29.99,20,71.98,Delivered
O003018,C0644,2023-11-15,Beauty,Perfume,1,79.99,5,75.99,Delivered
O003019,C0644,2023-12-05,Sports,Yoga Mat,4,39.99,0,159.96,Delivered
O003020,C0644,2023-09-18,Electronics,Headphones,4,149.99,20,479.97,Delivered
